Column1,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
472,5553.0,MN,MN,27.0,55350,5.0,1.0,0.0,4.0,Y, ,5,3.0,34,1630.0,1630.0,122287.0,122487.0,2.8,9.9,893.2374300000001,0.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,1.0647107369924282
473,5554.0,MN,MN,27.0,55350,5.0,1.0,1.0,3.0,Y, ,3,3.0,30,1530.0,1500.0,11088.0,11288.0,1.1,35.3,1071.318034,0.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,0.1823215567939548
474,5555.0,MN,MN,27.0,55350,5.0,1.0,0.0,4.0,Y, ,1,3.0,35,1300.0,1300.0,122787.0,123087.0,1.2,18.2,1024.442902,0.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,0.26236426446749106
475,5556.0,MN,MN,27.0,55350,5.0,2.0,1.0,3.0,Y, ,3,3.0,38,800.0,900.0,11488.0,11688.0,1.6,34.4,1071.318034,0.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,0.5306282510621705
476,5557.0,MN,MN,27.0,55350,5.0,1.0,1.0,3.0,Y, ,4,3.0,39,1100.0,1100.0,11788.0,11988.0,25.4,2.0,990.4115539999999,2.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,3.2386784521643803
477,5558.0,MN,MN,27.0,55350,5.0,1.0,1.0,3.0,Y, ,4,3.0,43,1809.0,1700.0,12088.0,12288.0,0.0,0.0,990.4115539999999,0.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,-2.3025850929940455
478,5559.0,MN,MN,27.0,55350,5.0,1.0,0.0,4.0,Y, ,4,3.0,1,800.0,815.0,31088.0,31288.0,10.6,3.8,990.4115539999999,0.0,0.0,85.0,MCLEOD,27085.0,1.15076,44,2.3702437414678603
479,5560.0,MN,MN,27.0,55325,5.0,1.0,0.0,4.0,Y, ,5,4.0,49,1710.0,1800.0,20288.0,20288.0,2.3,16.3,1105.956867,0.0,0.0,93.0,MEEKER,27093.0,1.02424,45,0.8754687373538999
480,5561.0,MN,MN,27.0,55355,5.0,1.0,0.0,7.0,Y, ,3,4.0,28,800.0,1104.0,121787.0,121987.0,3.9,6.7,1214.922779,0.0,0.0,93.0,MEEKER,27093.0,1.02424,45,1.3862943611198906
481,5562.0,MN,MN,27.0,55355,5.0,1.0,0.0,4.0,Y, ,2,4.0,29,800.0,800.0,121987.0,122187.0,7.2,4.7,1146.49919,0.0,0.0,93.0,MEEKER,27093.0,1.02424,45,1.9878743481543455
482,5563.0,MN,MN,27.0,55355,5.0,0.0,0.0,0.0, , ,4,4.0,30,1100.0,1100.0,11088.0,11288.0,2.1,9.4,1177.377355,0.0,0.0,93.0,MEEKER,27093.0,1.02424,45,0.7884573603642703
483,5564.0,MN,MN,27.0,55389,5.0,1.0,0.0,3.0,Y, ,1,4.0,38,1700.0,1700.0,12688.0,12888.0,3.2,7.9,1088.985661,0.0,0.0,93.0,MEEKER,27093.0,1.02424,45,1.1939224684724346
484,5565.0,MN,MN,27.0,55371,5.0,1.0,1.0,3.0,Y, ,4,4.0,21,800.0,800.0,121487.0,121687.0,0.5,54.1,1177.377355,0.0,0.0,95.0,MILLE LACS,27095.0,0.8105359999999999,46,-0.5108256237659907
485,5566.0,MN,MN,27.0,56358,5.0,1.0,0.0,0.0,Y, ,2,4.0,37,1700.0,1700.0,122787.0,122987.0,5.7,8.2,1146.49919,0.0,0.0,95.0,MILLE LACS,27095.0,0.8105359999999999,46,1.7578579175523736
495,5576.0,MN,MN,27.0,55909,4.0,1.0,0.0,4.0,Y, ,3,3.0,49,1915.0,2030.0,20288.0,20288.0,10.9,4.0,1071.318034,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,2.3978952727983707
496,5577.0,MN,MN,27.0,55912,4.0,1.0,0.0,2.0,Y, ,1,3.0,29,2100.0,2100.0,121687.0,121887.0,6.4,6.9,1024.442902,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,1.8718021769015913
497,5578.0,MN,MN,27.0,55912,4.0,1.0,0.0,4.0,Y, ,3,3.0,30,1330.0,1500.0,121987.0,122187.0,2.0,10.9,1071.318034,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,0.7419373447293773
498,5579.0,MN,MN,27.0,55912,4.0,1.0,0.0,4.0,Y, ,1,3.0,35,1900.0,1900.0,122887.0,123087.0,3.0,10.9,1024.442902,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,1.1314021114911006
499,5580.0,MN,MN,27.0,55912,4.0,1.0,0.0,0.0,Y, ,5,3.0,42,1400.0,1400.0,11688.0,11888.0,4.5,6.0,893.2374300000001,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,1.5260563034950492
500,5581.0,MN,MN,27.0,55912,4.0,1.0,0.0,2.0,Y, ,5,3.0,50,1845.0,645.0,22188.0,22388.0,2.1,12.8,893.2374300000001,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,0.7884573603642703
501,5582.0,MN,MN,27.0,55912,4.0,0.0,0.0,0.0, , ,1,3.0,4,1800.0,1800.0,22688.0,22888.0,8.0,4.1,1024.442902,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,2.0918640616783932
502,5583.0,MN,MN,27.0,55917,4.0,1.0,1.0,2.0,Y, ,2,3.0,23,1130.0,1230.0,121187.0,121387.0,1.3,18.5,921.864905,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,0.336472236621213
503,5584.0,MN,MN,27.0,55918,4.0,1.0,0.0,4.0,Y, ,5,3.0,33,630.0,630.0,122987.0,123187.0,9.2,4.9,893.2374300000001,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,2.23001440015921
504,5585.0,MN,MN,27.0,55936,4.0,1.0,1.0,3.0,Y, ,1,3.0,33,1300.0,1300.0,122287.0,122487.0,1.1,26.9,1024.442902,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,0.1823215567939548
505,5586.0,MN,MN,27.0,55936,4.0,1.0,0.0,4.0,Y, ,2,3.0,2,900.0,1130.0,30388.0,31088.0,10.6,4.0,921.864905,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,2.3702437414678603
506,5587.0,MN,MN,27.0,55967,4.0,1.0,0.0,7.0,Y, ,5,3.0,29,1625.0,1700.0,121787.0,122087.0,24.0,2.2,893.2374300000001,2.0,0.0,99.0,MOWER,27099.0,1.29814,48,3.1822118404966093
507,5588.0,MN,MN,27.0,55982,4.0,1.0,0.0,4.0,Y, ,2,3.0,1,1030.0,1030.0,22788.0,22988.0,9.1,3.4,921.864905,0.0,0.0,99.0,MOWER,27099.0,1.29814,48,2.2192034840549946
508,5589.0,MN,MN,27.0,56123,5.0,1.0,0.0,2.0,Y, ,2,4.0,39,2245.0,2245.0,11688.0,11888.0,12.1,5.0,1146.49919,0.0,0.0,101.0,MURRAY,27101.0,1.49011,49,2.501435951739211
542,5623.0,MN,MN,27.0,56515,2.0,1.0,0.0,4.0,Y, ,2,3.0,29,1230.0,1230.0,122587.0,122887.0,2.7,27.4,921.864905,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,1.0296194171811583
543,5624.0,MN,MN,27.0,56515,2.0,1.0,1.0,3.0,N, ,3,3.0,35,700.0,700.0,21988.0,22188.0,1.1,49.1,1071.318034,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,0.1823215567939548
544,5625.0,MN,MN,27.0,56537,2.0,1.0,1.0,3.0,Y, ,5,3.0,30,2030.0,2230.0,21088.0,21288.0,2.1,18.7,893.2374300000001,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,0.7884573603642703
545,5626.0,MN,MN,27.0,56537,2.0,1.0,0.0,4.0,Y, ,5,3.0,46,2100.0,2110.0,20288.0,20288.0,12.0,3.1,893.2374300000001,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,2.4932054526026954
546,5627.0,MN,MN,27.0,56567,2.0,1.0,1.0,3.0,N, ,2,3.0,32,800.0,800.0,122887.0,123087.0,12.6,3.7,921.864905,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,2.5416019934645457
547,5628.0,MN,MN,27.0,56572,2.0,1.0,0.0,4.0,Y, ,3,3.0,24,700.0,700.0,121387.0,121587.0,3.2,7.0,1071.318034,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,1.1939224684724346
548,5629.0,MN,MN,27.0,56586,2.0,1.0,0.0,4.0,Y, ,1,3.0,38,900.0,900.0,122887.0,123087.0,4.2,7.6,1024.442902,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,1.4586150226995167
549,5630.0,MN,MN,27.0,56588,2.0,1.0,0.0,7.0,Y, ,1,3.0,40,645.0,745.0,12188.0,12388.0,3.8,8.7,1024.442902,0.0,0.0,111.0,OTTER TAIL,27111.0,0.814867,54,1.3609765531356006
550,5631.0,MN,MN,27.0,56701,2.0,1.0,1.0,3.0,Y, ,2,4.0,28,2000.0,2000.0,22088.0,22288.0,3.7,7.6,1146.49919,0.0,0.0,113.0,PENNINGTON,27113.0,0.9286459999999999,55,1.3350010667323402
551,5632.0,MN,MN,27.0,56701,2.0,1.0,0.0,4.0,Y, ,3,4.0,34,1000.0,1000.0,10188.0,10188.0,5.8,4.6,1214.922779,0.0,0.0,113.0,PENNINGTON,27113.0,0.9286459999999999,55,1.7749523509116736
552,5633.0,MN,MN,27.0,56701,2.0,1.0,1.0,3.0,Y, ,4,4.0,37,1617.0,1617.0,20288.0,20288.0,0.3,0.0,1177.377355,0.0,0.0,113.0,PENNINGTON,27113.0,0.9286459999999999,55,-0.916290731874155
559,5640.0,MN,MN,27.0,56144,5.0,1.0,0.0,4.0,Y, ,1,3.0,22,740.0,746.0,120287.0,121187.0,9.4,4.4,1024.442902,0.0,0.0,117.0,PIPESTONE,27117.0,1.61382,57,2.2512917986064953
560,5641.0,MN,MN,27.0,56164,5.0,2.0,0.0,4.0,Y, ,5,3.0,23,1025.0,1025.0,121287.0,121487.0,1.7,11.6,893.2374300000001,0.0,0.0,117.0,PIPESTONE,27117.0,1.61382,57,0.5877866649021191
561,5642.0,MN,MN,27.0,56164,5.0,2.0,0.0,4.0,Y, ,2,3.0,31,1845.0,1844.0,10188.0,10188.0,12.1,3.3,921.864905,0.0,0.0,117.0,PIPESTONE,27117.0,1.61382,57,2.501435951739211
562,5643.0,MN,MN,27.0,56164,5.0,1.0,1.0,3.0,Y, ,4,3.0,41,1900.0,1930.0,11988.0,12188.0,4.3,7.0,990.4115539999999,0.0,0.0,117.0,PIPESTONE,27117.0,1.61382,57,1.4816045409242153
649,5730.0,MN,MN,27.0,55308,5.0,1.0,0.0,4.0,Y, ,5,3.0,29,1700.0,1230.0,22188.0,22488.0,5.1,5.0,893.2374300000001,2.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,1.6486586255873816
650,5731.0,MN,MN,27.0,55319,5.0,1.0,0.0,2.0,Y, ,2,3.0,21,1200.0,1200.0,123087.0,10188.0,2.3,21.6,921.864905,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,0.8754687373538999
651,5732.0,MN,MN,27.0,55330,5.0,1.0,0.0,2.0,Y, ,2,3.0,29,1800.0,1800.0,31788.0,31988.0,3.2,10.3,921.864905,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,1.1939224684724346
652,5733.0,MN,MN,27.0,55330,5.0,1.0,0.0,1.0, , ,3,3.0,2,1800.0,1800.0,22388.0,22588.0,2.5,10.7,1071.318034,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,0.9555114450274363
653,5734.0,MN,MN,27.0,55398,5.0,1.0,0.0,4.0,Y, ,4,3.0,42,1158.0,1550.0,11988.0,12188.0,2.8,10.2,990.4115539999999,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,1.0647107369924282
654,5735.0,MN,MN,27.0,55398,5.0,1.0,0.0,4.0,Y, ,3,3.0,49,900.0,2000.0,22088.0,22588.0,3.1,10.3,1071.318034,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,1.1631508098056809
655,5736.0,MN,MN,27.0,56304,5.0,1.0,0.0,2.0,Y, ,3,3.0,37,1825.0,1213.0,122887.0,123187.0,1.6,12.4,1071.318034,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,0.5306282510621705
656,5737.0,MN,MN,27.0,56304,5.0,1.0,0.0,4.0,Y, ,4,3.0,3,1755.0,1925.0,22388.0,22588.0,4.7,6.8,990.4115539999999,0.0,0.0,141.0,SHERBURNE,27141.0,0.504879,67,1.5686159179138452
657,5738.0,MN,MN,27.0,55366,5.0,1.0,0.0,4.0,Y, ,1,4.0,21,945.0,945.0,120287.0,121087.0,4.0,8.0,1088.985661,1.0,0.0,143.0,SIBLEY,27143.0,1.2677100000000001,68,1.410986973710262
658,5739.0,MN,MN,27.0,55396,5.0,1.0,0.0,7.0,Y, ,5,4.0,21,800.0,800.0,121487.0,121687.0,5.0,7.7,1105.956867,0.0,0.0,143.0,SIBLEY,27143.0,1.2677100000000001,68,1.62924053973028
659,5740.0,MN,MN,27.0,56044,5.0,1.0,0.0,4.0,Y, ,4,4.0,33,1410.0,1410.0,122887.0,123087.0,1.5,20.0,1177.377355,0.0,0.0,143.0,SIBLEY,27143.0,1.2677100000000001,68,0.47000362924573563
660,5741.0,MN,MN,27.0,56044,5.0,1.0,0.0,4.0,Y, ,1,4.0,47,1735.0,1735.0,20288.0,20288.0,4.8,6.6,1088.985661,0.0,0.0,143.0,SIBLEY,27143.0,1.2677100000000001,68,1.5892352051165808
661,5742.0,MN,MN,27.0,55702,1.0,1.0,0.0,4.0,Y, ,1,2.0,21,817.0,817.0,121387.0,121587.0,0.8,25.2,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.10536051565782628
662,5743.0,MN,MN,27.0,55705,1.0,1.0,1.0,3.0, , ,2,2.0,35,2100.0,2100.0,122787.0,122987.0,0.5,54.8,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.5108256237659907
663,5744.0,MN,MN,27.0,55705,1.0,1.0,0.0,4.0,Y, ,4,2.0,40,800.0,800.0,11788.0,11988.0,2.4,8.8,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.9162907318741551
664,5745.0,MN,MN,27.0,55706,1.0,1.0,0.0,4.0,Y, ,1,2.0,26,1130.0,1130.0,121287.0,121487.0,2.3,9.0,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.8754687373538999
665,5746.0,MN,MN,27.0,55706,1.0,1.0,0.0,2.0,Y, ,2,2.0,26,2130.0,2130.0,121487.0,121687.0,4.6,8.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.5475625087160128
666,5747.0,MN,MN,27.0,55706,1.0,1.0,0.0,7.0,Y, ,1,2.0,45,920.0,922.0,20288.0,20288.0,11.0,3.1,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.4069451083182885
667,5748.0,MN,MN,27.0,55706,1.0,1.0,0.0,2.0,Y, ,2,2.0,50,600.0,600.0,20288.0,20288.0,14.9,2.5,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.70805020110221
668,5749.0,MN,MN,27.0,55710,1.0,0.0,0.0,0.0, , ,4,2.0,21,1200.0,1400.0,120287.0,121387.0,8.6,4.2,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.163323025660538
669,5750.0,MN,MN,27.0,55713,1.0,1.0,0.0,4.0,Y, ,5,2.0,35,1200.0,1200.0,10188.0,10188.0,4.5,5.5,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.5260563034950492
670,5751.0,MN,MN,27.0,55719,1.0,1.0,0.0,4.0,Y, ,4,2.0,26,700.0,800.0,121687.0,121887.0,1.5,14.9,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.47000362924573563
671,5752.0,MN,MN,27.0,55719,1.0,1.0,0.0,4.0,Y, ,5,2.0,30,900.0,915.0,122087.0,122287.0,3.9,10.4,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.3862943611198906
672,5753.0,MN,MN,27.0,55719,1.0,1.0,0.0,4.0,Y, ,1,2.0,34,2200.0,2200.0,122887.0,123087.0,1.8,13.7,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
673,5754.0,MN,MN,27.0,55719,1.0,1.0,0.0,4.0,Y, ,2,2.0,47,1600.0,1600.0,20288.0,20288.0,1.6,9.8,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.5306282510621705
674,5755.0,MN,MN,27.0,55723,1.0,1.0,0.0,3.0,N, ,4,2.0,36,1200.0,1200.0,122787.0,122987.0,0.5,57.5,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.5108256237659907
675,5756.0,MN,MN,27.0,55724,1.0,1.0,1.0,3.0,N, ,2,2.0,42,830.0,830.0,12288.0,12488.0,0.4,0.0,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.6931471805599453
676,5757.0,MN,MN,27.0,55731,1.0,1.0,1.0,3.0,Y, ,4,2.0,24,1210.0,1410.0,121287.0,121487.0,0.5,29.7,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.5108256237659907
677,5758.0,MN,MN,27.0,55731,1.0,1.0,0.0,2.0,Y, ,3,2.0,47,830.0,830.0,20288.0,20288.0,8.7,4.0,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.1747517214841605
678,5759.0,MN,MN,27.0,55732,1.0,1.0,1.0,1.0,Y, ,4,2.0,45,1620.0,1620.0,12288.0,12488.0,1.6,11.3,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.5306282510621705
679,5760.0,MN,MN,27.0,55734,1.0,1.0,0.0,7.0,Y, ,4,2.0,24,1500.0,1500.0,121287.0,121487.0,1.4,13.8,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4054651081081644
680,5761.0,MN,MN,27.0,55734,1.0,1.0,0.0,2.0,Y, ,5,2.0,44,2100.0,2100.0,12088.0,12288.0,8.7,3.9,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.1747517214841605
681,5762.0,MN,MN,27.0,55734,1.0,1.0,0.0,4.0,Y, ,2,2.0,45,1740.0,1740.0,21088.0,21288.0,11.1,3.5,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.4159137783010487
682,5763.0,MN,MN,27.0,55734,1.0,1.0,0.0,4.0,Y, ,3,2.0,48,1630.0,1631.0,20288.0,20288.0,1.5,16.5,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.47000362924573563
683,5764.0,MN,MN,27.0,55734,1.0,1.0,0.0,4.0,Y, ,5,2.0,3,600.0,530.0,22488.0,22688.0,1.1,24.2,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.1823215567939548
684,5765.0,MN,MN,27.0,55741,1.0,1.0,1.0,3.0,Y, ,2,2.0,3,1530.0,1535.0,30388.0,31088.0,0.9,35.3,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.0
685,5766.0,MN,MN,27.0,55746,1.0,1.0,0.0,4.0,Y, ,4,2.0,22,800.0,800.0,121787.0,121987.0,0.7,24.2,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.22314355131420985
686,5767.0,MN,MN,27.0,55746,1.0,1.0,0.0,2.0,Y, ,1,2.0,27,1900.0,1900.0,121387.0,121587.0,4.2,6.1,485.435931,1.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.4586150226995167
687,5768.0,MN,MN,27.0,55746,1.0,1.0,0.0,3.0,Y, ,3,2.0,28,1545.0,1545.0,121487.0,121787.0,3.4,7.5,433.316718,1.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.252762968495368
688,5769.0,MN,MN,27.0,55746,1.0,1.0,1.0,7.0,Y, ,5,2.0,31,1500.0,1500.0,122787.0,122987.0,2.1,16.7,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7884573603642703
689,5770.0,MN,MN,27.0,55746,1.0,1.0,0.0,0.0,Y, ,2,2.0,34,1530.0,1530.0,10188.0,10188.0,2.9,9.3,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.0986122886681098
690,5771.0,MN,MN,27.0,55746,1.0,1.0,0.0,2.0,Y, ,4,2.0,37,1530.0,1530.0,122687.0,122887.0,1.8,12.3,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
691,5772.0,MN,MN,27.0,55746,1.0,1.0,0.0,4.0,Y, ,4,2.0,35,1630.0,1630.0,11188.0,11388.0,1.8,20.2,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
692,5773.0,MN,MN,27.0,55746,1.0,1.0,0.0,4.0,Y, ,5,2.0,39,600.0,600.0,11688.0,11888.0,2.4,8.9,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.9162907318741551
693,5774.0,MN,MN,27.0,55746,1.0,1.0,0.0,2.0,Y, ,5,2.0,41,1330.0,1330.0,12088.0,12288.0,1.7,12.3,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.5877866649021191
694,5775.0,MN,MN,27.0,55746,1.0,1.0,1.0,3.0,Y, ,2,2.0,50,1700.0,1700.0,20288.0,21088.0,0.8,37.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.10536051565782628
695,5776.0,MN,MN,27.0,55746,1.0,1.0,0.0,7.0,Y, ,3,2.0,50,1900.0,1900.0,20288.0,20288.0,11.7,3.1,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,2.468099531471619
696,5777.0,MN,MN,27.0,55750,1.0,1.0,0.0,2.0,Y, ,3,2.0,45,915.0,915.0,12388.0,12588.0,1.8,9.9,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
697,5778.0,MN,MN,27.0,55750,1.0,1.0,0.0,4.0,Y, ,5,2.0,49,1400.0,400.0,20288.0,20288.0,2.8,8.3,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.0647107369924282
698,5779.0,MN,MN,27.0,55751,1.0,1.0,1.0,3.0,Y, ,3,2.0,30,700.0,710.0,122287.0,122487.0,3.5,8.5,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2809338454620642
699,5780.0,MN,MN,27.0,55763,1.0,1.0,0.0,4.0,Y, ,3,2.0,36,1900.0,1900.0,10188.0,10188.0,3.6,12.3,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.308332819650179
700,5781.0,MN,MN,27.0,55763,1.0,1.0,0.0,4.0,Y, ,3,2.0,40,830.0,830.0,11888.0,12088.0,3.5,9.9,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2809338454620642
701,5782.0,MN,MN,27.0,55765,1.0,1.0,0.0,4.0,Y, ,5,2.0,25,1000.0,1030.0,121387.0,121587.0,3.0,7.3,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1314021114911006
702,5783.0,MN,MN,27.0,55765,1.0,1.0,1.0,3.0,Y, ,2,2.0,29,1140.0,1140.0,121687.0,121887.0,3.2,8.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1939224684724346
703,5784.0,MN,MN,27.0,55765,1.0,1.0,0.0,4.0,Y, ,4,2.0,50,1000.0,1015.0,21188.0,21388.0,3.1,10.8,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1631508098056809
704,5785.0,MN,MN,27.0,55768,1.0,1.0,0.0,2.0,Y, ,3,2.0,1,2015.0,1600.0,30388.0,30388.0,3.3,9.0,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2237754316221157
705,5786.0,MN,MN,27.0,55771,1.0,1.0,1.0,3.0,N, ,5,2.0,50,1200.0,1200.0,20288.0,20288.0,1.7,13.4,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.5877866649021191
706,5787.0,MN,MN,27.0,55779,1.0,1.0,0.0,4.0,Y, ,2,2.0,40,1000.0,1000.0,11788.0,11988.0,5.6,4.7,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.7404661748405044
707,5788.0,MN,MN,27.0,55779,1.0,1.0,0.0,2.0,Y, ,5,2.0,47,930.0,935.0,13088.0,20288.0,3.4,6.7,471.36622300000005,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.252762968495368
708,5789.0,MN,MN,27.0,55782,1.0,1.0,0.0,7.0,Y, ,3,2.0,21,730.0,730.0,121287.0,121487.0,1.5,16.1,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.47000362924573563
709,5790.0,MN,MN,27.0,55782,1.0,1.0,0.0,2.0,Y, ,4,2.0,25,1920.0,1900.0,121487.0,121687.0,32.2,2.2,461.274696,2.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,3.475067230228611
710,5791.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,3,2.0,23,2000.0,2000.0,121287.0,121487.0,1.1,17.7,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.1823215567939548
711,5792.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,2,2.0,24,630.0,632.0,121587.0,121787.0,2.1,13.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7884573603642703
712,5793.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,3,2.0,28,1700.0,1700.0,121387.0,121587.0,0.8,23.1,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.10536051565782628
713,5794.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,4,2.0,33,1730.0,1730.0,122287.0,122487.0,1.5,15.9,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.47000362924573563
714,5795.0,MN,MN,27.0,55792,1.0,1.0,0.0,2.0,Y, ,3,2.0,34,1000.0,1430.0,11188.0,11388.0,1.3,24.4,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.336472236621213
715,5796.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,3,2.0,36,1800.0,1800.0,10188.0,10188.0,3.1,10.5,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1631508098056809
716,5797.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,1,2.0,42,1900.0,1900.0,11788.0,11988.0,7.2,5.7,485.435931,1.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.9878743481543455
717,5798.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,1,2.0,46,1055.0,1056.0,12788.0,12988.0,1.4,15.7,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4054651081081644
